ESN,GP_MA,HC_MA,T2,EGT_RAW,VIBS,GS_VIBS,RUL,date
A12,7.973806054226642,5.30252535841137,642.94,394,-4.521234983507687,0.94792435661463,63,2022-04-17
A12,7.955017851207197,4.892046237530315,642.91,395,-5.2699200607919385,-0.0556611838794856,62,2022-04-18
A12,6.984671915491848,4.7422313674741,642.94,395,-6.050664846466418,-0.4633785992169797,61,2022-04-19
A12,5.177594356911814,4.018748342077768,642.84,392,-4.8445243104568165,0.5081938723661792,60,2022-04-20
A12,6.312930530640903,3.5995638079419243,643.07,394,-5.019708632089135,0.3405587303584752,59,2022-04-21
A12,12.849150318859367,5.050728620569344,642.74,395,-6.096029965135688,0.3723324193770202,58,2022-04-22
A12,7.270457019024682,5.272814235507692,642.79,394,-3.5059606396567347,-0.6370613263381717,57,2022-04-23
A12,13.266147697087789,5.93895619525368,642.86,392,-7.542882510339009,0.751790543991435,56,2022-04-24
A12,10.85269754258324,4.200700472613077,642.75,394,-10.33650115455799,-0.0265508457545915,55,2022-04-25
A12,11.954282435015095,5.222184609540443,643.05,393,-5.604727730967254,-2.538162502053986,54,2022-04-26
A12,10.4280289054015,3.3354242446856897,643.16,392,-3.3233087103041115,-1.494197138925763,53,2022-04-27
A12,10.881400540625163,5.060421574570919,643.7,395,-6.442540532883923,0.4976975211632496,52,2022-04-28
A12,9.280420523359052,4.489107803381387,643.28,394,-4.46049121047651,1.979342148437936,51,2022-04-29
A12,6.922907395448892,5.731680473044594,643.18,393,-3.3147666795599355,-0.9698192774172242,50,2022-04-30
A12,9.49169062032558,5.696639865030738,642.84,394,-2.2361937180101483,-0.4660273053379704,49,2022-05-01
A12,4.72889549126192,4.291192142621739,643.26,392,-3.3320169322263578,-0.7313575848846673,48,2022-05-02
A12,10.930938644386863,6.419309907520492,642.76,394,-8.569803490161881,1.2081445616757525,47,2022-05-03
A12,6.702623178561312,6.721924178248156,643.11,393,-3.4413966014237483,-0.1761213762154651,46,2022-05-04
A12,8.964140807890622,4.1108539662478085,643.59,394,-1.6924536752722927,0.6956203191842552,45,2022-05-05
A12,7.025871284622459,3.7267079164699792,642.94,394,-3.1437069603072523,-0.0114504868861327,44,2022-05-06
A12,13.420982442466247,3.9350261032559626,643.41,395,-7.335712238254294,-0.0184246349700863,43,2022-05-07
A12,9.54633744037159,4.828517111575068,642.93,394,-4.491051233811924,-0.119605758574252,42,2022-05-08
A12,10.58832555523689,4.624611181022456,643.16,395,-5.1947863735380215,0.9192787610167276,41,2022-05-09
A12,4.16298107236848,6.281755953680412,642.42,395,-3.6116273365456433,0.8032865519192949,40,2022-05-10
A12,6.468194541584745,4.125483758510571,643.21,395,-4.005048833067252,-0.2751300422949334,39,2022-05-11
A12,8.711782344706187,5.445734174724763,643.34,396,-2.236581461794532,0.6369244302046047,38,2022-05-12
A12,9.409539685334233,4.501262523638868,642.99,394,-3.100676060085516,-2.0686131773984084,37,2022-05-13
A12,5.3966730090051005,6.05390200428358,642.76,394,-4.003145080037929,0.3287709155773948,36,2022-05-14
A12,14.937193248851871,4.820124756632395,643.15,395,-4.780824316027129,-0.1103387046641489,35,2022-05-15
A12,9.802791616835297,4.5380958950619465,643.09,394,-6.248443442295244,0.8729091419010179,34,2022-05-16
A12,10.751013681556673,3.8321894300099673,642.65,396,-5.605866547674943,0.1751950184688505,33,2022-05-17
A12,11.878443273594891,4.684304638264909,643.39,393,-8.299756106639824,0.5717485199651714,32,2022-05-18
A12,14.912267058855171,4.742864777176867,642.87,396,-4.582434994694818,-0.6594108347503735,31,2022-05-19
A12,10.569282769197365,7.139767671170951,643.04,394,-7.176537157150421,-0.8386813712902306,30,2022-05-20
A12,8.504291191842656,4.848162452049042,643.39,396,-5.801776975182983,-1.1129171421938142,29,2022-05-21
A12,5.773645237947657,4.534657252222463,643.6,395,-5.929481059132806,-0.3977006000202945,28,2022-05-22
A12,10.150674032161987,4.280431632953683,642.82,396,-6.858771979480951,0.0768387494592693,27,2022-05-23
A12,5.5087052788754685,5.080526511224932,643.65,394,-3.5706665908217534,-0.6450494845353322,26,2022-05-24
A12,10.784126670458932,5.257677142300754,642.82,392,-7.310129917692282,2.262808765501432,25,2022-05-25
A12,6.393065751733937,7.063719336747012,642.99,395,-4.245839776956523,-0.7121380146129758,24,2022-05-26
A12,8.358015400766106,4.813019867384812,643.06,395,-6.687204890539937,-0.4046669086080424,23,2022-05-27
A12,12.520969498781048,6.214850124081025,643.13,394,-4.681864844250453,-1.6238801432867234,22,2022-05-28
A12,6.173813487297593,5.762857616078558,643.54,395,-2.994697386661424,1.8191243237018275,21,2022-05-29
A12,10.942623168851542,3.673411306868753,643.34,395,-4.198345159847007,-1.4906463554515346,20,2022-05-30
A12,6.881816202202552,4.207813865472724,643.61,396,-7.999823181050394,-0.5974820829116493,19,2022-05-31
A12,13.646885611950529,4.990129756882167,643.03,396,-4.350001978121329,0.2107965184807548,18,2022-06-01
A12,7.265114100555795,5.300173764597994,643.06,396,-5.240265511057566,0.0802585520224874,17,2022-06-02
A12,10.293577122892048,6.759564205288434,643.42,394,-3.564567860764741,0.6500329762394801,16,2022-06-03
A12,4.3485740089033404,4.261000291883689,643.75,396,-3.769200965018686,-0.0831049208749856,15,2022-06-04
A12,15.256033111388268,4.234381485548536,643.3,395,-8.976811718616712,-1.4144035681118798,14,2022-06-05
A12,11.543249285669836,6.20664401293012,642.86,394,-7.123858094228072,1.0655608672484271,13,2022-06-06
A12,10.149680675224005,5.200133394610097,643.62,396,-7.420700877917887,0.7345746095981328,12,2022-06-07
A12,8.294386240607505,5.305188963428011,643.63,395,-4.576438806650781,1.286699747245958,11,2022-06-08
A12,13.15576593173101,5.55538411356787,643.64,397,-3.582304071736085,-0.0225781754383385,10,2022-06-09
A12,11.734878491848926,4.45669409789558,643.1,396,-4.862518370364901,-0.1538186724597564,9,2022-06-10
A12,7.167026714462353,5.164465443869792,643.45,396,-5.693676851200035,0.3410933280924873,8,2022-06-11
A12,7.082458875743222,4.6173351459568535,643.59,397,-0.0905071686572229,0.6795056511128936,7,2022-06-12
A12,4.667364418340194,5.009807958315601,642.95,397,-4.390226903286426,-0.2138506612003482,6,2022-06-13
A12,8.774391686680968,4.014653852295373,643.76,396,-7.947152026010812,0.2013378926537312,5,2022-06-14
A12,10.253715171390208,5.059979646979018,643.91,396,-5.19135339358722,1.3173079614984673,4,2022-06-15
A12,6.1443843532230975,4.747951005887209,643.78,396,-4.050991797975011,0.3433807718947024,3,2022-06-16
A12,14.214087388436209,5.2891734295018,643.59,396,-3.8156459496974287,0.6901632559327199,2,2022-06-17
A12,12.191522426152243,4.110905580303295,643.34,396,-1.7649472097655623,0.1005092070148841,1,2022-06-18
A12,13.988465879048404,4.873492138094524,643.31,395,-4.218938300642873,-0.560137459731475,0,2022-06-19
A13,6.69231363301606,4.291353508460347,641.94,392,-3.743749126090208,0.9937778746615296,162,2022-01-01
A13,14.362847009604232,5.34865661905342,642.61,393,-9.720948585096457,0.6038904731226459,161,2022-01-02
A13,12.548334572734358,3.762479120483897,642.23,393,-6.515302506778292,1.0543760415834862,160,2022-01-03
A13,5.392586572054007,6.335233131287676,642.67,391,-4.468655313834742,0.7271203532668095,159,2022-01-04
A13,11.460380709226069,6.155269871531448,642.77,393,-4.6056247596887285,-0.7645846934559918,158,2022-01-05
A13,4.359517110470352,7.638553936518194,642.83,392,-5.485716489388217,-0.2078061955878028,157,2022-01-06
A13,14.537274439358322,5.279983610187267,642.69,392,-3.214990561490612,1.0113116020425228,156,2022-01-07
A13,6.654978713579182,5.292214100616997,642.41,393,-0.4735219697886688,1.2795554165813705,155,2022-01-08
A13,10.20192772679173,5.680311114915726,642.76,393,-2.0581681814792487,0.7589486622496014,154,2022-01-09
A13,12.233729838234035,3.7945176904721976,642.31,391,-4.678101939395769,0.6193128021876821,153,2022-01-10
A13,9.711248727907936,5.1164279466792175,642.81,394,-4.599565798057839,0.7005070940684953,152,2022-01-11
A13,7.51256406113944,5.438165379532928,641.91,394,-4.674387892547476,1.4360517420108294,151,2022-01-12
A13,9.77298518569866,4.313657144815761,643.25,394,-2.81302237176571,-0.3116702418942961,150,2022-01-13
A13,12.527747999295638,5.450122624632477,642.22,392,-4.569930411554937,0.5202393874393441,149,2022-01-14
A13,6.131314417692728,4.2624056362204135,642.79,391,-4.469693335691014,-1.2065002607925597,148,2022-01-15
A13,5.215798227704915,5.607893570930767,642.59,394,-6.28283746541425,-1.074807225229115,147,2022-01-16
A13,14.39803993809428,5.853354039108589,643.01,393,-9.217229388783515,-0.8922584739460817,146,2022-01-17
A13,5.851098523050921,4.489678307049147,642.08,392,-5.451852084651288,0.0749337166318945,145,2022-01-18
A13,9.034773587330726,6.018096915374072,642.47,394,-3.907993234299081,1.2145990298677516,144,2022-01-19
A13,5.885740416766874,4.1577051818858255,642.77,392,-4.809135277277153,1.3176092399379908,143,2022-01-20
A13,10.850708550786484,4.7194123039221605,642.25,393,-3.7065508766548105,0.508738549561517,142,2022-01-21
A13,10.022755861081746,4.1950255103069845,643.02,392,-5.109322399718455,0.4319978694338194,141,2022-01-22
A13,4.869594038748602,4.620403263996883,642.6,392,-9.390695634363324,1.2637469203866387,140,2022-01-23
A13,11.219938314960844,6.778163861715847,642.95,393,-3.616436781824936,0.232409920613913,139,2022-01-24
A13,11.963472024104275,4.312620499991724,642.1,393,-5.314655320350176,0.5317697281904072,138,2022-01-25
A13,14.144092649700664,4.226663881578919,642.19,391,-1.643374889836546,-0.9350848554192444,137,2022-01-26
A13,7.805721363768066,5.580188900755514,643.01,393,-5.308772024317741,0.0091464425130136,136,2022-01-27
A13,11.907954471350672,5.381781626704483,642.56,393,-4.495788893740548,0.1425733390008625,135,2022-01-28
A13,12.772103285966418,4.0465160222787055,642.89,394,-7.753340137903992,1.698735376760041,134,2022-01-29
A13,5.061844896041043,4.771368924047383,642.7,393,-5.0652457108034605,0.7886030666349186,133,2022-01-30
A13,9.839101288549848,4.46464089184333,642.3,393,-6.768474784146244,-0.3945948448123941,132,2022-01-31
A13,7.452438100343746,4.7222829201692,642.75,393,-4.478903430465587,2.0932529510840183,131,2022-02-01
A13,10.59134933586468,5.8637866368643365,642.48,394,-6.908162791120359,-0.4527141479424794,130,2022-02-02
A13,8.297670854567512,4.679343390984659,642.35,393,-5.754175615738396,0.456246350906814,129,2022-02-03
A13,7.911804411141287,4.52014634388261,642.61,393,-4.657054610874503,0.4704234984879386,128,2022-02-04
A13,5.6737633174452204,4.6039670614177215,642.58,393,-3.2730704518654816,-0.1667557530960919,127,2022-02-05
A13,10.16283623640526,4.7347409567520655,642.68,392,-8.012731761211723,-1.518737434007245,126,2022-02-06
A13,13.762555739250848,4.600394527967304,642.69,393,-4.5064845964102425,-0.2001323439376822,125,2022-02-07
A13,16.415313865735747,5.595732138989291,642.63,392,-5.2926191120045045,0.8105707546281175,124,2022-02-08
A13,8.985460499831762,5.184825209965387,641.99,393,-7.312909745784719,-0.8121207955062307,123,2022-02-09
A13,11.026924071179913,4.064109906105267,642.23,393,-7.811271428863625,0.8315973245795176,122,2022-02-10
A13,9.195387210848205,4.5166876148750505,642.86,393,-6.044842117694207,0.6831626958990588,121,2022-02-11
A13,1.2000720831790923,4.9735155941938505,642.66,394,-4.554208031238929,2.7132443643271644,120,2022-02-12
A13,9.093741725630188,6.458739273608893,642.45,394,-3.1385296808962013,0.4378139926407001,119,2022-02-13
A13,14.105591020503551,3.2739017943255107,642.77,391,-7.871061690108367,0.2784515913304055,118,2022-02-14
A13,5.120665591646756,4.746230072374253,642.86,393,-3.692758467803455,-0.7750522835074487,117,2022-02-15
A13,7.713348355596405,4.332942285149311,642.14,394,-3.49168205869214,0.2742945129596688,116,2022-02-16
A13,13.003384958165269,4.990829287441042,642.85,393,-4.982826724897901,0.8573672768804731,115,2022-02-17
A13,13.090072619548232,5.483520871961206,642.91,395,-9.35258786034386,0.2310124761063645,114,2022-02-18
A13,3.3422920905906643,5.534961182268543,642.89,394,-5.668476078141272,0.6573724287639232,113,2022-02-19
A13,7.318928872676523,5.568565494027684,641.96,393,-2.7062604642298944,0.135093904045285,112,2022-02-20
A13,6.6014665405710105,6.8274435907656255,642.56,393,-5.466283308369727,-0.491297701987703,111,2022-02-21
A13,16.809692580115012,3.481808634579941,642.62,392,-3.9639478814786377,-0.4437272970003917,110,2022-02-22
A13,11.968841870730026,5.773138526656227,642.37,392,-5.977450566687001,-0.1777905187199667,109,2022-02-23
A13,11.46468792002409,2.913812138030228,642.92,392,-3.522646156587708,0.8868550849085701,108,2022-02-24
A13,5.63587492874092,6.488886187066592,642.21,393,-2.306912574369828,0.4994052235801919,107,2022-02-25
A13,10.138444881388024,5.117901655653756,642.78,394,-2.1447300234580435,0.2140495382179332,106,2022-02-26
A13,13.6356528284119,3.783742784738502,642.37,394,-7.358917645690461,-2.112365979406223,105,2022-02-27
A13,7.895507465405783,6.3390920161417545,642.61,394,-5.336860224447151,-0.0675440940532789,104,2022-02-28
A13,8.640858188074327,6.722570941992826,642.51,394,-5.129683823751446,0.0592562545261893,103,2022-03-01
A13,5.9825641992364735,3.659157296269247,642.63,393,-6.31220353267344,1.2848776205113048,102,2022-03-02
A13,10.377949040212066,6.0669201607286185,642.23,394,-3.9557197187423263,-0.5938917671312728,101,2022-03-03
A13,12.218106141602568,6.259785592580637,642.61,392,-5.654741509333296,-0.9066971370610752,100,2022-03-04
A13,9.598655481225649,4.796028657651678,642.8,394,-4.127678924209828,-0.7745809836780455,99,2022-03-05
A13,12.30965283774722,4.078960164488144,642.6,393,-5.057409385641682,-0.0039360340934394,98,2022-03-06
A13,7.676182512223755,6.767171715468745,642.68,395,-2.81662010925344,0.1913718194291285,97,2022-03-07
A13,5.588957059942161,5.845650675128588,642.85,390,-5.86293989656726,0.7703488896254161,96,2022-03-08
A13,5.883404786207612,4.579873749679659,643.05,393,-4.524568624799016,0.3506818668682121,95,2022-03-09
A13,8.109978898018182,2.04128480671078,642.94,393,-2.611726792743593,0.1290020687300792,94,2022-03-10
A13,13.589460895944118,3.5323362437489543,642.22,390,-6.381601624050026,-0.7518633819231324,93,2022-03-11
A13,8.071050550211082,4.170037435846746,642.73,392,-4.122187628870222,0.5532437858401689,92,2022-03-12
A13,6.623394833609128,3.907822717481805,642.54,394,-7.145300361988614,-1.5593130394219972,91,2022-03-13
A13,11.275037022908206,6.878383668255459,642.93,395,-6.622156357009268,-1.2407835384085013,90,2022-03-14
A13,9.306777349009185,5.138720388026052,642.87,392,-7.005468344683856,-0.5326061673034945,89,2022-03-15
A13,5.360703634348141,6.433497849948326,642.72,393,-5.010425479310037,-1.3491195890547378,88,2022-03-16
A13,11.902212847202057,5.351827813881213,642.76,394,-5.603862097772101,1.4320005903205326,87,2022-03-17
A13,7.228834393388366,5.227482271049932,642.98,394,-5.356898659282031,0.3799144789545274,86,2022-03-18
A13,7.367865065836746,5.419141051903706,643.34,393,-5.271826378173354,2.67063846019425,85,2022-03-19
A13,12.793936622229197,5.6224449714319125,642.88,392,-4.91066654473575,0.4289626018495928,84,2022-03-20
A13,13.859234031983275,3.1829383902657105,642.75,394,-7.265205986607483,-0.7860869273137364,83,2022-03-21
A13,12.056301668429324,4.0346168376202565,642.13,393,-5.905079019866319,0.0085525029928443,82,2022-03-22
A13,12.447703394818134,5.534309870856595,642.9,392,-5.0920101013306285,0.3167484158437957,81,2022-03-23
A13,12.432055139465842,5.281072530069485,642.47,392,-2.3280791201971285,0.3241968605938687,80,2022-03-24
A13,8.697459630995747,4.475529683635337,642.74,393,-6.381571036486665,-0.1267254031106408,79,2022-03-25
A13,8.261921168390144,5.338406685788663,642.53,394,-6.054821505074679,-0.4116491339525485,78,2022-03-26
A13,3.1879791414296106,5.3082971725655215,642.95,394,-2.466654177015545,-0.0568658483477589,77,2022-03-27
A13,8.397078552121055,5.201656731897347,642.93,393,-5.206436721582832,-1.8411612405392968,76,2022-03-28
A13,13.067043284688964,4.735926675369778,643.2,394,-3.8443573770373023,-0.7616809684064106,75,2022-03-29
A13,12.469570350193475,4.0064874792948615,642.78,394,-3.5310306087478924,-0.4909095138174929,74,2022-03-30
A13,6.443703614298522,5.855881826732317,643.21,393,-7.9137022282088445,0.7999938582580747,73,2022-03-31
A13,12.912765808594289,5.424322312189119,642.84,394,-8.46781823298596,-0.1473319044479855,72,2022-04-01
A13,13.894875801634695,5.108449031820197,643.05,394,-6.518657787895031,0.2447746404115472,71,2022-04-02
A13,5.706683482138784,4.573072767632372,642.79,393,-6.479454369047606,1.9333298600602515,70,2022-04-03
A13,6.881462513630058,4.349152373032377,642.95,393,-6.850106871488348,-1.4583020695402638,69,2022-04-04
A13,11.409514758238444,5.454612285920326,642.58,393,-3.648052752891058,0.9902735939526036,68,2022-04-05
A13,7.772890177969604,4.187439823864215,642.51,393,-2.6866740817474413,-1.6308816484544293,67,2022-04-06
A13,12.404321956648928,3.5619475868657786,642.98,393,-3.9534818028528815,2.5338837096385043,66,2022-04-07
A13,11.55337822687092,5.812697259513749,642.89,395,-6.961481367116188,0.6266604226190294,65,2022-04-08
A13,11.407963301999704,3.289204990008331,642.56,394,-7.4754532771724,1.1292324793162392,64,2022-04-09
A13,15.2049972370568,5.686289251949155,642.78,394,-5.7411595138092135,1.920934485127597,63,2022-04-10
A13,7.637025826208148,4.025545392861883,642.98,394,-5.618305517018476,0.5342500169632016,62,2022-04-11
A13,3.5955478775267737,5.414106468955115,642.65,394,-6.758657101634539,2.1450705642491807,61,2022-04-12
A13,9.449592375021084,4.996349791351057,643.52,394,-6.655364211466472,-0.7614042039211295,60,2022-04-13
A13,9.986659920636871,5.488371524904804,642.36,392,-8.454589128298746,0.1799194730174083,59,2022-04-14
A13,14.454948335386948,4.9127705299402376,642.59,394,-5.881736615674564,-0.5911682364172309,58,2022-04-15
A13,14.095910529381294,4.866504381748348,643.32,394,-4.314357509295324,0.9706319944718872,57,2022-04-16
A13,11.968156929491256,4.835392727873352,642.95,393,-6.711120983786683,0.6633359042293808,56,2022-04-17
A13,12.795892052016448,6.026361608897612,643.21,393,-4.2621014172289815,-1.258949296255718,55,2022-04-18
A13,13.697631240920272,5.781503170993573,642.57,394,-6.122585014127855,-0.0746904695734014,54,2022-04-19
A13,15.604691580250757,5.395210565363513,643.13,394,-4.506432245739862,0.3807760792863965,53,2022-04-20
A13,14.678947099483867,4.91886108154483,643.28,394,-6.143274129500469,1.2073744491799392,52,2022-04-21
A13,8.120835111725937,5.312321085412399,642.9,394,-4.906477568279733,1.9093260704655632,51,2022-04-22
A13,8.349256957209322,6.2710070975861685,642.92,395,-5.466116732087145,0.1701545762946104,50,2022-04-23
A13,7.576765814804096,5.551605117908134,642.88,394,-2.564782606635416,0.3881780085561653,49,2022-04-24
A13,6.568388725471209,5.132487074957736,642.78,393,-2.6958718038054226,0.5985796967772478,48,2022-04-25
A13,9.820332915938796,4.060338145469103,643.39,395,-5.3477167433040895,-2.0691658773601453,47,2022-04-26
A13,6.780370971413432,5.588782815832072,643.12,396,-7.903497144925344,-2.2521272607622653,46,2022-04-27
A13,6.869952573778702,4.544747611505319,642.19,394,-0.7093701091900178,0.5549871507500476,45,2022-04-28
A13,14.888227563908927,5.719787252246164,643.25,393,-0.7542984162203759,0.0596418382828404,44,2022-04-29
A13,10.241193042878916,5.861506919293528,642.4,394,-4.0709068822705445,-0.8412370536862666,43,2022-04-30
A13,8.584013832109497,4.590362651047912,643.06,394,-5.028368866705646,0.8533673531320523,42,2022-05-01
A13,11.894651961852116,5.348060776351097,643.01,395,-4.7073244729135855,0.9726474580218551,41,2022-05-02
A13,9.5242752917967,6.361132225586115,643.12,392,-4.106927302362209,1.2626932156981343,40,2022-05-03
A13,7.800219724373133,5.541248051547047,642.76,395,-3.9613020604335496,-0.5968240697016542,39,2022-05-04
A13,14.378500992627009,6.0274041856259295,643.03,395,-0.429495676267746,-0.3854783809664688,38,2022-05-05
A13,16.396747701218672,5.7395617484222505,643.67,395,-4.706360056479756,-0.4229489483189604,37,2022-05-06
A13,6.490060152746798,5.408680345546801,642.71,394,-5.921634814557812,-0.1686657216205814,36,2022-05-07
A13,8.225242175486054,6.239570787129863,643.27,395,-5.469095821587954,1.6379497350228205,35,2022-05-08
A13,9.857068758453742,5.772983060680701,642.59,393,-1.3481154307210708,-0.5750357689212706,34,2022-05-09
A13,13.390825660469076,4.617962878576488,643.05,396,-3.626177603763879,-0.1233865497461862,33,2022-05-10
A13,18.74586483598225,5.027513113224753,643.07,395,-4.027020744397223,0.3461987592960745,32,2022-05-11
A13,7.390391666702766,4.8958272452515486,642.95,395,-5.125770938944415,1.0898337383263954,31,2022-05-12
A13,8.391748521328427,5.005538958154325,643.17,393,-4.561248555877594,0.1120976443672629,30,2022-05-13
A13,12.253224685229895,5.216438772598732,643.69,394,-9.656960582153763,-1.3489779724009114,29,2022-05-14
A13,10.619851774636372,4.732300946121118,642.98,393,-4.193410888898907,0.101669922152686,28,2022-05-15
A13,12.727482334284913,3.2181899543586203,643.24,395,-5.984555186016271,-1.4239778043734532,27,2022-05-16
A13,16.018164010636653,3.974690394791095,643.11,394,-4.950669188381172,0.7157324552944839,26,2022-05-17
A13,4.545793323711525,5.446026214091615,642.93,394,-6.3565401528593055,-0.0748304867163366,25,2022-05-18
A13,5.518832841323829,3.581005923448205,643.14,393,-3.7573728760554896,0.6797341546401636,24,2022-05-19
A13,9.221820527329957,6.314452701962981,643.28,394,-8.740972444449891,0.3675315761885653,23,2022-05-20
A13,14.072389739878089,4.486394172392751,643.07,393,-8.869405526978943,-1.8298814178963136,22,2022-05-21
A13,6.057230954098082,6.774400094989077,643.32,395,-7.1284507753933415,-1.81132015588826,21,2022-05-22
A13,10.001258015567306,4.787582077198801,642.84,397,-5.378560518431348,0.1012321168356898,20,2022-05-23
A13,11.65208159285655,5.749298828680253,642.88,395,-1.5321391304775274,1.377362955614076,19,2022-05-24
A13,11.763164858003492,5.988716012012828,643.0,397,-4.9080783237600745,0.0302596584980626,18,2022-05-25
A13,9.558517806977363,5.710233737671119,643.71,395,-4.0109870158099685,1.8774459207663103,17,2022-05-26
A13,10.23748914230142,5.998180331336276,643.23,394,-2.1531951475701034,-0.360699986906431,16,2022-05-27
A13,5.325061986111778,4.964658573903429,643.21,395,-4.398741372874008,0.6438945303732858,15,2022-05-28
A13,6.140596227659424,4.115986495532479,643.46,394,-9.978788794546611,-0.0190928204149072,14,2022-05-29
A13,8.623717019256508,4.590191496699491,643.39,394,-2.7305667253139587,-0.239273509272677,13,2022-05-30
A13,10.531209316717872,4.419707911521388,643.6,395,-6.456769965344293,-0.4448222026832153,12,2022-05-31
A13,9.811689089491258,5.557599928199358,643.54,396,-8.936424162409436,-0.9334502674667008,11,2022-06-01
A13,11.47585576423377,6.08812551695578,643.73,397,-3.181926615118013,1.457795581228425,10,2022-06-02
A13,11.536040656550648,4.463634377706158,643.23,396,-5.5198493336710905,-0.7962719772698796,9,2022-06-03
A13,10.277924208125627,4.278103453878241,643.08,396,-2.843767705038141,-0.8383743137495373,8,2022-06-04
A13,5.0621577582738375,4.053936220126967,643.71,395,-7.274694521254648,2.2567867515760707,7,2022-06-05
A13,11.009606136351993,4.368125611926929,643.43,397,-5.449086191792656,-0.8809407574550198,6,2022-06-06
A13,6.763162348946477,5.386219204261702,643.17,396,-4.96036945130807,0.6498641213775233,5,2022-06-07
A13,11.958840118377651,4.5752408652320105,643.53,396,-5.667858304570746,1.178231465282657,4,2022-06-08
A13,11.214949762931155,3.4267570249312778,643.77,397,-7.377524533619955,0.449459376830005,3,2022-06-09
A13,9.87641594094401,3.4621685991027613,643.5,396,-8.261881029912072,-0.0560301942268368,2,2022-06-10
A13,8.291466546015693,5.045311126361918,643.87,397,-6.5917015765092,0.7795109880635351,1,2022-06-11
A13,6.775018099614355,6.6146845013370505,644.26,397,-2.9706160818837315,1.0439176826797107,0,2022-06-12
A14,11.101639532996378,4.621467390093672,642.88,392,-5.994693585568987,0.8110369111527485,179,2022-01-01
A14,10.388202556483066,4.640353574840937,642.88,393,-5.989891197210901,0.4724522210471129,178,2022-01-02
A14,12.035712779828955,5.774663509961783,642.57,393,-6.8722894162616575,-0.1963523032469303,177,2022-01-03
A14,13.985752268156086,5.5109681873921135,643.18,393,-6.428155937970704,-0.4580927583907474,176,2022-01-04
A14,10.427681149634138,4.743078468638884,642.38,393,-5.315004819935968,-1.0989130360623538,175,2022-01-05
A14,8.863368037560909,6.169358218609469,642.42,394,-6.801560350710338,-0.1435831976481855,174,2022-01-06
A14,10.300166938710976,6.231352864845633,642.47,394,-3.7135971150730938,0.0538072160296617,173,2022-01-07
A14,7.087946858867163,6.448534709311031,642.26,394,-2.812812360555104,-0.5991770981615473,172,2022-01-08
A14,7.82361218378742,5.695244338759407,642.62,393,-6.699915310431062,-0.8852645497570202,171,2022-01-09
A14,14.282908887892717,5.880709124390743,642.64,394,-5.475750969932999,-1.179587541348916,170,2022-01-10
A14,1.487844158874644,3.5213615248725056,642.64,394,-6.413665348738463,0.0892366013219227,169,2022-01-11
A14,12.726196978482074,4.653343837685911,642.3,395,-4.776615281473652,1.9982339442754729,168,2022-01-12
A14,8.393842623699255,5.025536888053899,642.75,394,-1.1200967709257457,0.2458119449129317,167,2022-01-13
A14,12.481595677790123,4.429820226801477,642.4,392,-1.2797496520654952,2.03910221928611,166,2022-01-14
A14,10.874084495247434,5.943658842599622,642.84,394,-4.865357026861123,0.1196246845019979,165,2022-01-15
A14,9.814808437695744,4.744290590431048,642.43,395,-4.411836596173752,-0.5274636135183379,164,2022-01-16
A14,11.783346872849949,5.5774024520863525,642.56,394,-5.252520925291423,1.0948384923728465,163,2022-01-17
A14,2.6256638368194465,5.31419618853614,642.66,392,-3.915260105722366,-1.000118095057264,162,2022-01-18
A14,6.017977953991598,4.065541516827838,642.54,391,-8.275152628778367,2.004230602027996,161,2022-01-19
A14,9.485664973265136,7.888502037279057,642.65,393,-6.159115640143684,-1.7481427928116329,160,2022-01-20
A14,11.00070913798219,5.394889077963155,642.31,393,-4.172761093481305,-1.2675382747335917,159,2022-01-21
A14,9.384225336885358,5.143119945662646,642.03,394,-4.648494135533432,-0.6047914733885216,158,2022-01-22
A14,12.300022839133415,3.8613780734802674,642.93,392,-11.75318782467406,-0.3970653507136999,157,2022-01-23
A14,4.0235378873277154,1.8583107498167504,642.63,394,-9.897793212971669,0.1571450460052807,156,2022-01-24
A14,8.826964032653043,4.570522582511353,642.26,394,-5.683957972265228,1.8164700966818288,155,2022-01-25
A14,10.668650587049113,2.618188148927478,642.74,392,-3.5152520754277745,-0.6289194222026867,154,2022-01-26
A14,7.976799601691753,4.142087188759035,642.61,392,-8.142321307615651,-0.2819071351568118,153,2022-01-27
A14,12.412480337196474,4.601706696702691,643.21,391,-7.131082451572089,0.9737313579738238,152,2022-01-28
A14,8.426998481325985,4.8546188795712375,642.92,394,-7.681054467784138,0.7243372455747986,151,2022-01-29
A14,10.322010285761245,4.085895354962824,643.11,393,-4.735464586856272,-0.7989639508219251,150,2022-01-30
A14,10.950398357238564,4.61910255886434,642.83,392,-6.322574555423327,-0.5790432566251484,149,2022-01-31
A14,9.120440516938,4.454901867971903,642.35,392,-2.9616438206686806,-0.0276490637173251,148,2022-02-01
A14,9.872546002784675,6.680650234337737,642.49,395,-6.395713256638873,1.5438932623558792,147,2022-02-02
A14,14.907626237753698,5.721248005089726,642.62,394,-4.203423496733996,0.1102318105240485,146,2022-02-03
A14,15.666460321751432,6.923220770473487,642.9,395,-5.917790503742349,-0.8238967074362634,145,2022-02-04
A14,10.627954336946932,4.401407905993203,642.84,393,-3.3212171248200173,-0.2638883425419669,144,2022-02-05
A14,15.86126245214072,3.778870609277536,642.66,394,-6.0747972468271305,-0.7856459529332299,143,2022-02-06
